system,run_id,max_cpus,host_system,payload_size,iterations,workers,category,total_ops,throughput_ops_sec,latency_mean_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_min_ms,latency_max_ms,cpu_db_mean_perc,cpu_client_mean_perc,mem_db_mean_mib,mem_client_mean_mib,io_db_read_mib,io_db_write_mib,io_client_read_mib,io_client_write_mib,resource_samples
redis,2026-06-29-08-22-15,1,wsl,medium,10000,4,update,40000,6431.9385,0.61882186,0.358864,0.7125603,1.0035945,0.144264,54.449127,81.35,192.07,503.32500000000005,271.65,25.8,51916.8,93.3,1443.84,4
redis,2026-06-29-08-22-15,1,wsl,medium,10000,8,delete,80000,19784.576,0.39644384,0.38539898,0.5853749,0.801011,0.092622,9.597447,72.07000000000001,629.94,401.90000000000003,372.56666666666666,25.9,52224.0,93.3,1443.84,3
redis,2026-06-29-08-22-15,1,wsl,medium,10000,8,insert,80000,10384.378,0.76547307,0.512168,0.8623386,1.4487993,0.14741,63.365856,79.59,485.78599999999994,385.04,461.96000000000004,25.7,51302.4,93.3,1433.6,5
redis,2026-06-29-08-22-15,1,wsl,medium,10000,8,read,80000,16918.793,0.467538,0.454508,0.68523854,0.8924251,0.093635,13.676016,50.8925,512.725,458.975,379.325,25.8,51302.4,93.3,1433.6,4
redis,2026-06-29-08-22-15,1,wsl,medium,10000,8,update,80000,15766.362,0.49779043,0.46796948,0.7007367,0.9696327,0.142079,39.404617,58.682500000000005,564.62,460.15,379.425,25.8,52224.0,93.3,1443.84,4
redis,2026-06-29-08-22-15,1,wsl,medium,100000,1,delete,100000,3411.9873,0.29308432,0.1758765,0.44042903,0.6926686,0.124606,62.76123,79.611875,81.578125,4350.784,98.300625,70.3,92262.4,95.0,1546.24,16
redis,2026-06-29-08-22-15,1,wsl,medium,100000,1,insert,100000,3890.7515,0.25701976,0.18799,0.44730344,0.662853,0.148863,38.014412,52.20428571428572,66.03785714285713,353.05,140.7,26.0,53350.4,93.3,1443.84,14
redis,2026-06-29-08-22-15,1,wsl,medium,100000,1,read,100000,3715.1885,0.26916534,0.161729,0.39869645,0.5997948,0.11671,55.188496,82.00666666666666,88.29533333333333,4153.9583999999995,123.29333333333334,26.9,69017.6,94.6,1484.8,15
redis,2026-06-29-08-22-15,1,wsl,medium,100000,1,update,100000,2491.5696,0.40135345,0.23200649,0.5758485,0.8776513,0.150666,148.72856,82.90772727272727,74.3709090909091,4169.076363636364,122.90454545454546,27.0,76185.6,94.6,1515.52,22
redis,2026-06-29-08-22-15,1,wsl,medium,100000,2,delete,200000,9118.435,0.21690054,0.18804249,0.3875364,0.5159213,0.093355,8.777416,59.48833333333334,159.7075,4013.653333333333,152.17499999999998,70.4,92262.4,95.0,1546.24,12
redis,2026-06-29-08-22-15,1,wsl,medium,100000,2,insert,200000,6432.3677,0.30956513,0.243509,0.50371283,0.6773636,0.100939,246.25407,69.68176470588234,130.1735294117647,812.7414117647058,189.78235294117644,26.1,54681.6,93.3,1454.08,17
